,公司代码_CompanyCode,证券代码_R_SecuCode,指数代码_IdxCd,指数全称_IdxFNm,证券市场_SecuMkt,上市日期_LsDt,上市状态_LstState,指数类别_IdxCtgy,行业类别_IndType,指数简介_IdxIntr
612,51743,84_998344,998344,天相行业I-医药,84,2003-02-17,1,54,,"                   天相行业指数编制说明 
一、 基本情况 指数名称 	指数代码 	基期 	基值 	加权方式 
商业 	998301 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
汽车及配件 	998302 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
家电 	998303 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
纺织服装 	998304 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
酒店旅游 	998305 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
传媒 	998306 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
食品 	998307 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
农业 	998308 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
日用品 	998309 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
消费品及服务 	998310 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
原材料 	998311 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
化工 	998312 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
石化 	998313 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
钢铁 	998314 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
有色 	998315 	1999-12-30 	1366.58 	自由流通量分级靠档加权 "
613,51748,84_998345,998345,天相行业I-房地产,84,2003-02-17,1,54,,"                   天相行业指数编制说明 
一、 基本情况 指数名称 	指数代码 	基期 	基值 	加权方式 
商业 	998301 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
汽车及配件 	998302 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
家电 	998303 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
纺织服装 	998304 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
酒店旅游 	998305 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
传媒 	998306 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
食品 	998307 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
农业 	998308 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
日用品 	998309 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
消费品及服务 	998310 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
原材料 	998311 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
化工 	998312 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
石化 	998313 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
钢铁 	998314 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
有色 	998315 	1999-12-30 	1366.58 	自由流通量分级靠档加权 "
614,51727,84_998346,998346,天相行业II-房地产开发,84,2003-02-17,1,55,,"                   天相行业指数编制说明 
一、 基本情况 指数名称 	指数代码 	基期 	基值 	加权方式 
商业 	998301 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
汽车及配件 	998302 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
家电 	998303 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
纺织服装 	998304 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
酒店旅游 	998305 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
传媒 	998306 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
食品 	998307 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
农业 	998308 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
日用品 	998309 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
消费品及服务 	998310 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
原材料 	998311 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
化工 	998312 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
石化 	998313 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
钢铁 	998314 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
有色 	998315 	1999-12-30 	1366.58 	自由流通量分级靠档加权 "
615,51728,84_998347,998347,天相行业II-园区开发,84,2003-02-17,1,55,,"                   天相行业指数编制说明 
一、 基本情况 指数名称 	指数代码 	基期 	基值 	加权方式 
商业 	998301 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
汽车及配件 	998302 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
家电 	998303 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
纺织服装 	998304 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
酒店旅游 	998305 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
传媒 	998306 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
食品 	998307 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
农业 	998308 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
日用品 	998309 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
消费品及服务 	998310 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
原材料 	998311 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
化工 	998312 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
石化 	998313 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
钢铁 	998314 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
有色 	998315 	1999-12-30 	1366.58 	自由流通量分级靠档加权 "
616,51742,84_998348,998348,天相行业I-金融,84,2003-02-17,1,54,,"                   天相行业指数编制说明 
一、 基本情况 指数名称 	指数代码 	基期 	基值 	加权方式 
商业 	998301 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
汽车及配件 	998302 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
家电 	998303 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
纺织服装 	998304 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
酒店旅游 	998305 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
传媒 	998306 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
食品 	998307 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
农业 	998308 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
日用品 	998309 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
消费品及服务 	998310 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
原材料 	998311 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
化工 	998312 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
石化 	998313 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
钢铁 	998314 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
有色 	998315 	1999-12-30 	1366.58 	自由流通量分级靠档加权 "
617,51729,84_998349,998349,天相行业-综合,84,2003-02-17,1,55,,"                   天相行业指数编制说明 
一、 基本情况 指数名称 	指数代码 	基期 	基值 	加权方式 
商业 	998301 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
汽车及配件 	998302 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
家电 	998303 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
纺织服装 	998304 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
酒店旅游 	998305 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
传媒 	998306 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
食品 	998307 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
农业 	998308 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
日用品 	998309 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
消费品及服务 	998310 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
原材料 	998311 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
化工 	998312 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
石化 	998313 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
钢铁 	998314 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
有色 	998315 	1999-12-30 	1366.58 	自由流通量分级靠档加权 "
618,51752,84_998350,998350,天相指数安徽指数,84,2003-02-17,1,40,,"                   天相行业指数编制说明 
一、 基本情况 指数名称 	指数代码 	基期 	基值 	加权方式 
商业 	998301 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
汽车及配件 	998302 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
家电 	998303 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
纺织服装 	998304 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
酒店旅游 	998305 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
传媒 	998306 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
食品 	998307 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
农业 	998308 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
日用品 	998309 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
消费品及服务 	998310 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
原材料 	998311 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
化工 	998312 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
石化 	998313 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
钢铁 	998314 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
有色 	998315 	1999-12-30 	1366.58 	自由流通量分级靠档加权 "
619,52830,84_998351,998351,天相指数北京指数,84,2003-02-17,1,40,,"                      天相地区指数编制说明 
一、 基本情况 指数名称 	指数代码 	基期 	基值 	加权方式 
安徽指数 	998350 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
北京指数 	998351 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
福建指数 	998352 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
甘肃指数 	998353 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
广东指数 	998354 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
广西指数 	998355 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
贵州指数 	998356 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
海南指数 	998357 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
河北指数 	998358 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
河南指数 	998359 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
黑龙江指数 	998360 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
湖北指数 	998361 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
湖南指数 	998362 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
吉林指数 	998363 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
江苏指数 	998364 	1999-1"
620,52831,84_998352,998352,天相指数福建指数,84,2003-02-17,1,40,,"                      天相地区指数编制说明 
一、 基本情况 指数名称 	指数代码 	基期 	基值 	加权方式 
安徽指数 	998350 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
北京指数 	998351 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
福建指数 	998352 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
甘肃指数 	998353 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
广东指数 	998354 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
广西指数 	998355 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
贵州指数 	998356 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
海南指数 	998357 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
河北指数 	998358 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
河南指数 	998359 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
黑龙江指数 	998360 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
湖北指数 	998361 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
湖南指数 	998362 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
吉林指数 	998363 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
江苏指数 	998364 	1999-1"
621,52832,84_998353,998353,天相指数甘肃指数,84,2003-02-17,1,40,,"                      天相地区指数编制说明 
一、 基本情况 指数名称 	指数代码 	基期 	基值 	加权方式 
安徽指数 	998350 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
北京指数 	998351 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
福建指数 	998352 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
甘肃指数 	998353 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
广东指数 	998354 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
广西指数 	998355 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
贵州指数 	998356 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
海南指数 	998357 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
河北指数 	998358 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
河南指数 	998359 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
黑龙江指数 	998360 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
湖北指数 	998361 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
湖南指数 	998362 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
吉林指数 	998363 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
江苏指数 	998364 	1999-1"
622,52833,84_998354,998354,天相指数广东指数,84,2003-02-17,1,40,,"                      天相地区指数编制说明 
一、 基本情况 指数名称 	指数代码 	基期 	基值 	加权方式 
安徽指数 	998350 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
北京指数 	998351 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
福建指数 	998352 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
甘肃指数 	998353 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
广东指数 	998354 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
广西指数 	998355 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
贵州指数 	998356 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
海南指数 	998357 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
河北指数 	998358 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
河南指数 	998359 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
黑龙江指数 	998360 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
湖北指数 	998361 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
湖南指数 	998362 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
吉林指数 	998363 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
江苏指数 	998364 	1999-1"
623,52834,84_998355,998355,天相指数广西指数,84,2003-02-17,1,40,,"                      天相地区指数编制说明 
一、 基本情况 指数名称 	指数代码 	基期 	基值 	加权方式 
安徽指数 	998350 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
北京指数 	998351 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
福建指数 	998352 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
甘肃指数 	998353 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
广东指数 	998354 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
广西指数 	998355 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
贵州指数 	998356 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
海南指数 	998357 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
河北指数 	998358 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
河南指数 	998359 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
黑龙江指数 	998360 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
湖北指数 	998361 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
湖南指数 	998362 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
吉林指数 	998363 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
江苏指数 	998364 	1999-1"
624,52835,84_998356,998356,天相指数贵州指数,84,2003-02-17,1,40,,"                      天相地区指数编制说明 
一、 基本情况 指数名称 	指数代码 	基期 	基值 	加权方式 
安徽指数 	998350 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
北京指数 	998351 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
福建指数 	998352 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
甘肃指数 	998353 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
广东指数 	998354 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
广西指数 	998355 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
贵州指数 	998356 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
海南指数 	998357 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
河北指数 	998358 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
河南指数 	998359 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
黑龙江指数 	998360 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
湖北指数 	998361 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
湖南指数 	998362 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
吉林指数 	998363 	1999-12-30 	1366.58 	自由流通量分级靠档加权 
江苏指数 	998364 	1999-1"
